St Annes Avenue,Warrington,r,53.3756,-2.5482
St Annes Close,Blackburn,r,53.741,-2.4743
St Annes Close,Church,r,53.7502,-2.3909
St Annes Close,Hebburn,r,54.9728,-1.5292
St Annes Close,Lincoln,r,53.2341,-0.5251
St Annes Close,Worksop,r,53.3056,-1.1411
St Annes Court,Nantwich,r,53.0674,-2.5266
St Annes Drive,Barnsley,r,53.5763,-1.4461
St Annes Drive,Wakefield,r,53.6976,-1.4850
St Annes Drive,Wolsingham,r,54.7322,-1.8834
St Annes Drive,Worksop,r,53.3034,-1.1405
St Annes Gardens,Middleton St George,r,54.5094,-1.4627
St Annes Meadow,Bury,r,53.6155,-2.3401
St Annes Road,Audenshaw,r,53.4654,-2.1131
St Annes Road,Blackpool,r,53.7895,-3.0383
St Annes Road,Bridlington,r,54.0885,-0.1831
St Annes Road,Great Eccleston,r,53.8547,-2.8645
St Annes Road,Horwich,r,53.6017,-2.5439
St Annes Road,Manchester,r,53.4376,-2.2729
St Annes Road,New Marske,r,54.5795,-1.0411
St Annes Road,Southport,r,53.6692,-2.9702
St Annes Square,Delph,r,53.5675,-2.0230
St Annes Street,Broadbottom,r,53.4402,-2.0098
St Annes View,Worksop,r,53.305,-1.1398
St Annes Way,Birkenhead,r,53.3952,-3.0267
St Annes Way,Worksop,r,53.3054,-1.1406
St Anns Close,Prestwich,r,53.527,-2.2863
St Anns Road,St Helens,r,53.4493,-2.7631
St Anns Square,Halifax,r,53.7093,-1.9074
St Anns Street,Sale,r,53.4182,-2.2914
St Anns Street,Swinton,r,53.5111,-2.3439
Stannage Grove,Thornaby-on-Tees,r,54.5461,-1.3020
Stannage Lane,Churton,r,53.0998,-2.8739
Stannanought Road,West Lancashire,r,53.5473,-2.7496
Stannard Road,Eccles,r,53.4822,-2.3782
Stannard Well Drive,Horbury,r,53.6651,-1.5499
Stannard Well Lane,Horbury,r,53.6644,-1.5478
Stannary Place,Halifax,r,53.7268,-1.8660
Stannary,Stainland,r,53.6727,-1.8791
Stanner Close,Warrington,r,53.4123,-2.6250
Stanner's Lane,County Durham,r,54.7094,-1.6394
Stannerford Road,Gateshead,r,54.9736,-1.7907
Stannerhouse Lane,Cheshire East,r,53.1326,-2.3435
Stannersburn,Northumberland,h,55.173,-2.4370
Stannery End Lane,Calderdale,r,53.7216,-1.9730
Stanney Close,Bebington,r,53.3071,-2.9706
Stanney Close,Milnrow,r,53.6073,-2.1173
Stanney Close,Neston,r,53.2872,-3.0595
Stanney Lane,Ellesmere Port,r,53.2686,-2.8941
Stanney Mill Lane,Ellesmere Port,r,53.2645,-2.8733
Stanney Mill Road,Ellesmere Port,r,53.2661,-2.8768
Stanney Road,Rochdale,r,53.6227,-2.1394
Stanney Woods Avenue,Ellesmere Port,r,53.2614,-2.8963
Stanneybrook Close,Norley,r,53.2502,-2.6402
Stanneybrook Close,Rochdale,r,53.62,-2.1375
Stanneylands Close,Wilmslow,r,53.3399,-2.2262
Stanneylands Drive,Wilmslow,r,53.3409,-2.2280
Stanneylands Road,Cheshire East,r,53.3436,-2.2282
Stannier Way,Watnall,r,53.0043,-1.2524
Stanning Close,Leyland,r,53.6902,-2.7093
Stanning Street,Leyland,r,53.6892,-2.6967
Stanningden Rise,Ripponden,r,53.6657,-1.9514
Stanningley Avenue,Halifax,r,53.7509,-1.9104
Stanningley By-Pass,Leeds,r,53.8033,-1.6513
Stanningley Drive,Halifax,r,53.7516,-1.9105
Stanningley Field Close,Leeds,r,53.8062,-1.6477
Stanningley Grove,Heckmondwike,r,53.7065,-1.6690
Stanningley Road,Halifax,r,53.7503,-1.9099
Stanningley Road,Leeds,r,53.8051,-1.6207
Stanningley,Leeds,a,53.8053,-1.6668
Stannington Avenue,Newcastle upon Tyne,r,54.9819,-1.5822
Stannington Drive,Kingston upon Hull,r,53.7804,-0.2602
Stannington Gardens,Sunderland,r,54.8882,-1.3866
Stannington Glen,Sheffield,r,53.3933,-1.5333
Stannington Grove,Newcastle upon Tyne,r,54.9819,-1.5843
Stannington Grove,Sunderland,r,54.8874,-1.3840
Stannington Place,Newcastle upon Tyne,r,54.9825,-1.5797
Stannington Place,Ponteland,r,55.056,-1.7471
Stannington Rise,Sheffield,r,53.3976,-1.5156
Stannington Road,Sheffield,r,53.3933,-1.5353
Stannington Road,Tynemouth,r,55.0088,-1.4755
Stannington Station Road,Northumberland,r,55.1284,-1.6588
Stannington Street,Blyth,r,55.1229,-1.5035
Stannington View Road,Sheffield,r,53.3855,-1.5109
Stannington,Northumberland,v,55.1083,-1.6688
Stannington,Sheffield,a,53.3948,-1.5344
Stanny Field Drive,Crosby,r,53.4978,-2.9984
Stannybrook Road,Oldham,r,53.5041,-2.1239
Stannyfield Close,Crosby,r,53.498,-2.9979
