Cranleigh Avenue,Blackpool,r,53.847,-3.0501
Cranleigh Avenue,Newcastle upon Tyne,r,55.0164,-1.6726
Cranleigh Avenue,Stockport,r,53.4214,-2.2001
Cranleigh Avenue,Stoke-on-Trent,r,53.044,-2.1701
Cranleigh Close,Blackrod,r,53.5893,-2.5769
Cranleigh Close,Oldham,r,53.5528,-2.0769
Cranleigh Close,Warrington,r,53.363,-2.5934
Cranleigh Crescent,Chester,r,53.2025,-2.9063
Cranleigh Drive,Cheadle,r,53.3938,-2.1991
Cranleigh Drive,Hazel Grove,r,53.3707,-2.1031
Cranleigh Drive,Lowdham,r,53.0115,-1.0035
Cranleigh Drive,Sale,r,53.4088,-2.3128
Cranleigh Drive,Sale,r,53.4252,-2.3282
Cranleigh Drive,Tyldesley,r,53.5112,-2.4575
Cranleigh Drive,Walkden,r,53.5134,-2.3901
Cranleigh Gardens,Adwick le Street,r,53.5698,-1.1992
Cranleigh Grove,Prudhoe,r,54.9624,-1.8508
Cranleigh Mount,Keighley,r,53.8576,-1.9234
Cranleigh Place,Liverpool,r,53.3912,-2.8661
Cranleigh Place,Whitley Bay,r,55.0499,-1.4703
Cranleigh Road,Liverpool,r,53.3906,-2.8663
Cranleigh Road,Stockton-on-Tees,r,54.5622,-1.3299
Cranleigh Road,Sunderland,r,54.9231,-1.4482
Cranleigh Road,Woodthorpe,r,53.2704,-1.3281
Cranleigh,Standish,r,53.5821,-2.6498
Cranlington Drive,Manchester,r,53.5015,-2.2429
