Rock Bank Rise,Bollington,r,53.2998,-2.0992
Rock Bank,Harpur Hill,r,53.2367,-1.9086
Rock Bank,Whaley Bridge,r,53.3237,-1.9825
Rock Bridge Fold,Rawtenstall,r,53.7137,-2.2525
Rock Brow,Ribble Valley,r,53.8643,-2.5516
Rockbank Road,Liverpool,r,53.4235,-2.9239
Rockbourne Avenue,Liverpool,r,53.3883,-2.8746
Rockbourne Close,Hindley,r,53.53,-2.5813
Rockbourne Green,Liverpool,r,53.3863,-2.8749
Rockbourne Way,Ingleby Barwick,r,54.5285,-1.3276
Rockbourne Way,Liverpool,r,53.3875,-2.8741
Rockburgh Crescent,Walmer Bridge,r,53.7128,-2.7872
