Harpurhey,Manchester,a,53.5097,-2.2105
Harpurhey Road,Manchester,r,53.5104,-2.2196
Harpur Place,Thornhill,r,54.4642,-3.5289
Harpur Hill,High Peak,v,53.2372,-1.9064
Harpur Hill Road,Buxton,r,53.2425,-1.9074
Harpur Crescent,Alsager,r,53.1008,-2.3154
Harpur Close,Macclesfield,r,53.2515,-2.1235
Harptree Grove,Leigh,r,53.508,-2.5354
Harptree Close,Prescot,r,53.415,-2.7956
Harpswell,West Lindsey,h,53.3966,-0.5941
Harpswell Road,Lincoln,r,53.246,-0.5328
Harpswell Lane,West Lindsey,r,53.4041,-0.6228
Harpswell Hill,West Lindsey,r,53.3991,-0.5930
Harpswell Close,Gainsborough,r,53.3918,-0.7500
Harport Drive,Clay Cross,r,53.1594,-1.4003
Harpole Close,Swanwick,r,53.078,-1.3905
Harplow Lane,Cheadle,r,52.9763,-2.0074
Harpington View,Mordon,r,54.6327,-1.4897
Harpings Road,Kingston upon Hull,r,53.7558,-0.3815
Harpham,East Riding of Yorkshire,v,54.04,-0.3372
Harpham Road,Marton,r,53.329,-0.7442
Harpham Lane,East Riding of Yorkshire,r,54.0553,-0.3570
Harpham Grove,Kingston upon Hull,r,53.7563,-0.2806
Harpham Close,Scunthorpe,r,53.5615,-0.6177
Harpford Drive,Bolton,r,53.5717,-2.3779
Harpford Close,Bolton,r,53.5718,-2.3763
Harpfield Road,Stoke-on-Trent,r,52.9947,-2.2036
Harpers Road,Warrington,r,53.4104,-2.5485
Harpers Pond Lane,Liverpool,r,53.3994,-2.9117
Harpers Lane,Wheatley Lane,r,53.8354,-2.2619
Harpers Lane,Greysouthen,r,54.6465,-3.4409
Harpers Lane,Bolton,r,53.5949,-2.4539
Harpers Green,Stockton-on-Tees,r,54.5944,-1.3376
Harperley,Chorley,r,53.6627,-2.6399
Harperley Road,Annfield Plain,r,54.8662,-1.7371
Harperley Lane,County Durham,r,54.878,-1.7265
Harperley Drive,Sunderland,r,54.8858,-1.3946
Harperhill Close,Chesterfield,r,53.2209,-1.4385
Harper's Lane,Chorley,r,53.6612,-2.6236
Harper's Lane,Bolton,r,53.5938,-2.4581
Harper's Gate,Staffordshire Moorlands,h,53.1173,-2.0717
Harper Way,Markham Vale,r,53.2384,-1.3295
Harper Terrace,Stockton-on-Tees,r,54.555,-1.3398
Harper Street,Wigan,r,53.5436,-2.6180
Harper Street,Stoke-on-Trent,r,53.0417,-2.2092
Harper Street,Stockport,r,53.4018,-2.1651
Harper Street,Selby,r,53.7826,-1.0728
Harper Street,Oldham,r,53.5321,-2.1164
Harper Street,Liverpool,r,53.4113,-2.9627
Harper Street,Leeds,r,53.7963,-1.5378
Harper Street,Hindley,r,53.53,-2.5861
Harper Street,Farnworth,r,53.5545,-2.4118
Harper Street,Driffield,r,54.0044,-0.4325
Harper Street,Blyth,r,55.1265,-1.5175
Harper Street,Barnoldswick,r,53.9191,-2.1922
Harper Square,Sutton-in-Craven,r,53.8908,-1.9925
Harper Square,Shaw,r,53.5801,-2.0896
Harper Royd Lane,Sowerby Bridge,r,53.7024,-1.9105
Harper Rock,Yeadon,r,53.8647,-1.6822
Harper Road,Wythenshawe,r,53.3997,-2.2524
Harper Road,Liverpool,r,53.4536,-2.9618
Harper Rise,Denaby Main,r,53.4884,-1.2417
Harper Place,Ashton-under-Lyne,r,53.4894,-2.0856
Harper Lane,Yeadon,r,53.8646,-1.6838
Harper Lane,Harrogate,r,54.0287,-1.7526
Harper Hill,North East Derbyshire,h,53.2065,-1.4747
Harper Hill,Harper Hill,r,53.2064,-1.4724
Harper Grove,Sutton-in-Craven,r,53.8916,-1.9885
Harper Grove,Spennymoor,r,54.7062,-1.5730
Harper Grove,Congleton,r,53.1692,-2.2102
Harper Grove,Bradford,r,53.8393,-1.7293
Harper Green,Bolton,a,53.554,-2.4167
Harper Green Road,Farnworth,r,53.5531,-2.4151
Harper Fold Road,Radcliffe,r,53.5608,-2.3444
Harper Fold Close,Radcliffe,r,53.5605,-2.3461
Harper Crescent,Bradford,r,53.8392,-1.7269
Harper Close,Pocklington,r,53.9255,-0.7770
Harper Close,Northwich,r,53.2637,-2.5382
Harper Close,Ellesmere Port,r,53.2762,-2.9317
Harper Avenue,Newcastle-under-Lyme,r,53.0263,-2.2319
Harper Avenue,Bradford,r,53.8394,-1.7310
Harpendon Drive,Doncaster,r,53.5717,-1.0167
Harpenden Square,Nottingham,r,52.9837,-1.2042
Harpenden Close,Doncaster,r,53.5693,-1.0185
Harpe Inge,Huddersfield,r,53.6528,-1.7525
Harp's Croft,Bootle,r,53.4867,-2.9912
Harp Road,Trafford Park,r,53.4763,-2.3308
Harp Road,Huddersfield,r,53.6443,-1.8225
Harp Lane,Bradford,r,53.7729,-1.8528
