Lex Street,Preston,r,53.7616,-2.6791
Lexden Avenue,Middlesbrough,r,54.549,-1.2670
Lexden Street,Warrington,r,53.3934,-2.6129
Lexham Green Close,Bwcle / Buckley,r,53.1672,-3.0747
Lexham Place,Stoke-on-Trent,r,52.9836,-2.1150
Lexham Road,Liverpool,r,53.4152,-2.9038
Lexington Close,Bradford,r,53.7627,-1.7341
Lexington Court,Brandon,r,54.7452,-1.6423
Lexington Court,Tuxford,r,53.2273,-0.8954
Lexington Drive,Kingston upon Hull,r,53.741,-0.4015
Lexington Gardens,Nottingham,r,52.9889,-1.1432
Lexington Gardens,Tuxford,r,53.2275,-0.8974
Lexington Road,West Lindsey,r,53.2514,-0.5072
Lexington Way,Kirkby,r,53.5016,-2.8909
Lexton Avenue,Manchester,r,53.5207,-2.2319
Lexton Drive,Southport,r,53.6667,-2.9562
