Harby,Newark and Sherwood,v,53.2277,-0.6837
Harby Close,Lincoln,r,53.1929,-0.5697
Harby Close,Balderton,r,53.051,-0.7845
Harby Avenue,Sutton in Ashfield,r,53.1183,-1.2340
Harby Avenue,Mansfield Woodhouse,r,53.1717,-1.1800
Harbutts View,Middlewich,r,53.1979,-2.4489
Harbury Street,Sheffield,r,53.3648,-1.3533
Harbury Crescent,Wythenshawe,r,53.3903,-2.2650
Harbury Close,Wigan,r,53.5569,-2.6558
Harbury Close,Bolton,r,53.5626,-2.4642
Harbury Avenue,Southport,r,53.5973,-3.0515
Harbrook Grove,Leigh,r,53.5127,-2.5443
Harbridge Road,Sir y Fflint - Flintshire,r,53.1627,-2.9810
Harbourne Close,Walkden,r,53.5134,-2.4052
Harbourne Avenue,Walkden,r,53.513,-2.4064
Harbour Way,Kingston upon Hull,r,53.7422,-0.3143
Harbour Way,Fleetwood,r,53.9187,-3.0101
Harbour Walk,Seaham,r,54.8385,-1.3427
Harbour Walk,Hartlepool,r,54.6921,-1.2062
Harbour View,Sunderland,r,54.9206,-1.3681
Harbour View,South Shields,r,55.0066,-1.4300
Harbour View,Bedale,r,54.2871,-1.5874
Harbour Road,Seahouses,r,55.5821,-1.6514
Harbour Road,Bridlington,r,54.0811,-0.1890
Harbour Road,Bradford,r,53.7624,-1.7854
Harbour Road,Beadnell,r,55.5553,-1.6288
Harbour Road,Amble,r,55.336,-1.5759
Harbour Rise,Bedale,r,54.2864,-1.5899
Harbour Park,Bradford,r,53.7621,-1.7891
Harbour Lane,Windy Harbour,r,53.6872,-2.5821
Harbour Lane,Warton,r,53.754,-2.8935
Harbour Lane,Milnrow,r,53.606,-2.1110
Harbour Lane,Edgworth,r,53.6438,-2.3961
Harbour Lane,Cheshire East,r,53.227,-2.1812
Harbour Lane North,Milnrow,r,53.6099,-2.1140
Harbour Farm Road,Hyde,r,53.4645,-2.0737
Harbour Drive,Liverpool,r,53.3493,-2.8977
Harbour Crescent,Bradford,r,53.7643,-1.7827
Harbour Close,Runcorn,r,53.3238,-2.6667
Harbour Close,Fleetwood,r,53.9126,-3.0228
Harbour Avenue,Warton,r,53.7517,-2.8927
Harbottle Street,Newcastle upon Tyne,r,54.9696,-1.5765
Harbottle Grove,North Tyneside,r,55.0258,-1.5221
Harbottle Crescent,Jarrow,r,54.9573,-1.4917
Harbottle Court,Newcastle upon Tyne,r,54.969,-1.5727
Harbottle Close,Ingleby Barwick,r,54.5146,-1.3211
Harbottle Avenue,Shiremoor,r,55.0316,-1.5009
Harbottle Avenue,Newcastle upon Tyne,r,55.0128,-1.6343
Harborough Way,Sheffield,r,53.374,-1.4232
Harborough Road,Sheffield,r,53.3761,-1.4265
Harborough Rise,Sheffield,r,53.3771,-1.4265
Harborough Hill Road,Barnsley,r,53.5553,-1.4746
Harborough Drive,Sheffield,r,53.3749,-1.4264
Harborough Close,Sheffield,r,53.3749,-1.4253
Harborough Close,Hunmanby,r,54.1782,-0.3163
Harborough Avenue,Sheffield,r,53.3724,-1.4264
Harboro Way,Sale,r,53.4206,-2.3336
Harboro Road,Sale,r,53.423,-2.3400
Harboro Grove,Sale,r,53.4208,-2.3358
Harboro Close,Ashbourne,r,53.0089,-1.7365
Harborne Walk,Ramsbottom,r,53.6228,-2.3396
Harborne Road,Cheadle,r,52.991,-1.9856
Harborne Gardens,Middlesbrough,r,54.5341,-1.2490
Harborne Drive,Bebington,r,53.3377,-3.0106
Harborne Crescent,Cheadle,r,52.9906,-1.9848
Harbord Street,Warrington,r,53.3871,-2.5831
Harbord Street,Middleton,r,53.5501,-2.1954
Harbord Street,Liverpool,r,53.4036,-2.9511
Harbord Road,Sheffield,r,53.3383,-1.4837
Harbord Road,Crosby,r,53.4778,-3.0358
Harbinson Close,Fishburn,r,54.6839,-1.4383
Harberwain Lane,Eden,r,54.5281,-2.5985
Harberton Close,Arnold,r,53.0122,-1.1343
Harbern Drive,Hindley,r,53.5205,-2.5306
Harbern Close,Liverpool,r,53.4295,-2.8965
Harbern Close,Eccles,r,53.4944,-2.3487
Harber Street,Stoke-on-Trent,r,52.9865,-2.1294
Harbeck Drive,Harden,r,53.8383,-1.8661
Harbbour Close,Chester,r,53.2175,-2.8809
