B51,Wrecsam / Wrexham,r,53.041,-2.9900
B5101,Wrecsam - Wrexham,r,53.0829,-3.0518
B5102,Wrecsam - Wrexham,r,53.1017,-2.9883
B5103,Berwyn,r,52.9824,-3.1915
B5105,Sir Ddinbych - Denbighshire,r,53.0532,-3.4317
B5117,Manchester,r,53.4614,-2.2288
B5118,Rhyl,r,53.3225,-3.4914
B5119,Sir Ddinbych - Denbighshire,r,53.3153,-3.4394
B512,Prestatyn,r,53.334,-3.4053
B5121,Sir y Fflint - Flintshire,r,53.2565,-3.2355
B5122,Sir y Fflint - Flintshire,r,53.2534,-3.3073
B5123,Berth-ddu,r,53.2176,-3.1840
B5124,Blackpool,r,53.8349,-3.0416
B5125,Ewloe,r,53.1907,-3.0512
B5126,Sir y Fflint - Flintshire,r,53.2101,-3.0909
B5127,Bwcle / Buckley,r,53.1818,-3.0720
B5128,Bwcle / Buckley,r,53.1714,-3.0711
B5129,Pentre,r,53.2029,-3.0173
B513,Cheshire West and Chester,r,53.0983,-2.8712
B5132,Cheshire West and Chester,r,53.2612,-2.8792
B5133,Willaston,r,53.2951,-2.9951
B5134,Neston,r,53.2908,-3.0515
B5135,Cheshire West and Chester,r,53.3042,-3.0791
B5136,Wirral,r,53.3247,-3.0312
B5137,Bebington,r,53.3405,-2.9977
B5138,Heswall,r,53.3434,-3.0940
B5139,Greasby,r,53.3745,-3.1324
B514,Wirral,r,53.3634,-3.1445
B5141,West Kirby,r,53.3656,-3.1742
B5142,Wallasey,r,53.4226,-3.0383
B5142,Weaverham,r,53.2672,-2.5860
B5143,Wallasey,r,53.4281,-3.0419
B5144,Wallasey,r,53.4081,-3.0258
B5144,Weaverham,r,53.2617,-2.5871
B5145,Wallasey,r,53.4123,-3.0425
B5146,Birkenhead,r,53.4004,-3.0317
B5147,Birkenhead,r,53.3867,-3.0224
B5148,Birkenhead,r,53.3763,-3.0249
B5149,Birkenhead,r,53.3702,-3.0150
B515,Bebington,r,53.3571,-3.0200
B5151,Wirral,r,53.3464,-3.0283
B5152,Cheshire West and Chester,r,53.2467,-2.6729
B5153,Cheshire West and Chester,r,53.2658,-2.6162
B5155,Runcorn,r,53.334,-2.7210
B5156,Warrington,r,53.374,-2.5776
B5157,Warrington,r,53.3824,-2.5361
B5158,Carrington,r,53.4334,-2.3852
B5159,Broomedge,r,53.3765,-2.4457
B516,Trafford,r,53.3864,-2.4011
B5161,Bowdon,r,53.3762,-2.3669
B5162,Hale,r,53.3715,-2.3431
B5163,Hale,r,53.3793,-2.3461
B5164,Altrincham,r,53.393,-2.3490
B5165,Altrincham,r,53.4016,-2.3276
B5166,Wythenshawe,r,53.3858,-2.2427
B5167,Wythenshawe,r,53.4115,-2.2551
B5168,Wythenshawe,r,53.3996,-2.2555
B5169,Stockport,r,53.4268,-2.1768
B5171,Liverpool,r,53.3718,-2.8732
B5172,Birkenhead,r,53.3714,-3.0142
B5173,Liverpool,r,53.413,-2.9772
B5174,Liverpool,r,53.3901,-2.9556
B5175,Liverpool,r,53.3915,-2.9576
B5177,Liverpool,r,53.3916,-2.9661
B5178,Knowsley,r,53.389,-2.8327
B5179,Liverpool,r,53.4015,-2.9251
B518,Liverpool,r,53.3738,-2.8999
B5182,Liverpool,r,53.4109,-2.9917
B5187,Liverpool,r,53.4548,-2.9427
B5188,Liverpool,r,53.4166,-2.9460
B5189,Liverpool,r,53.4159,-2.9197
B5192,Kirkby,r,53.4899,-2.9018
B5192,Kirkham,r,53.7825,-2.8710
B5192,Wirral,r,53.3834,-3.1392
B5193,Sefton,r,53.5103,-3.0297
B5194,Kirkby,r,53.4614,-2.8761
B5195,West Lancashire,r,53.549,-2.9872
B5197,Ormskirk,r,53.5428,-2.8930
B5198,Huyton with Roby,r,53.4256,-2.8588
B5199,Huyton with Roby,r,53.4178,-2.8327
